raceID,raceCountry,raceDistance,raceName
290,USA,50km,afton trail run 50
1777,USA,100mi,running dead 100m ultr
2280,NZL,50km,krayzie kapers trail races 50 k
198,AUS,50km,cleland 5
1892,USA,50km,shadow of the giants 50
6550,CAN,50km,trail la clinique du coureu
5690,GBR,50km,race to the stones 50 km sunday ru
7135,AUS,50km,australia day ultra 100 km - 50km spli
5366,USA,50km,moscow mountain madness 50
3282,MEX,50km,ultra trail cerro rojo 50 k
3526,USA,50mi,minnesota voyageur trail 50 mile ultr
8016,FRA,50km,serre che trail - grand tour des cerce
7971,USA,50km,old gabe 50
6292,MGL,50km,bogdkhan mountain trai
3774,ARG,50km,turmalina ultra trai
6753,USA,50km,mid-maryland ultra 50
4377,FRA,50km,la cl+�d+�roise 50 k
2978,USA,50km,ig 50k trail ru
3907,USA,50km,lost creek trail ru
364,USA,50km,north carolina fat ass 50 k
3493,USA,50km,full moon run - midnight 50
6690,USA,50km,madder marsh 50
4566,ARG,50km,50 km utacch - ultra trail amanecer comeching+�
4017,USA,100mi,ozark trail 100 mile endurance ru
5840,JPN,100km,100 km ultramarathon ako seaside par
7322,ITA,50km,trailaghi xl ��� anello dei mirtill
87,USA,50km,davidt+s trail endurance ru
5,CAN,50km,nimble bear 50
470,JPN,100km,nikko 100km ultramaratho
3319,USA,50km,md heat trail rac
6814,HKG,50km,the north face 50 hong kon
368,USA,50km,capitol peak megafatas
3086,KOR,50km,achilles tendon 50km ultra maratho
669,USA,50km,georgia sky to summit 50
7150,JPN,100km,yukihashi to beppu 100 k
1454,USA,50km,west seattle beach run - winter editio
169,CHN,50km,yuquan mountain trai
882,CHN,50km,crazy zhejiang 50 km trai
1198,BRU,100km,beach bunch's 100 km trail challeng
136,HKG,50km,rotary hk ultra marathon 50 k
987,USA,50km,red eye 50k
4102,ITA,50km,urma 50k trail invitationa
4131,IND,100mi,pune 100 mile ultramaratho
3208,ROU,50km,transylvania half hundre
165,SWE,50mi,t+�by extreme challenge 50 miles - nigh
7882,USA,50km,diablo trails challeng
2214,USA,50mi,st. croix scenic 50 mil
5684,USA,100mi,zumbro 100 mil
7888,USA,50km,rocky 50 km trail ru
1956,USA,50km,36 hours of jack 80k - 50km spli
2194,USA,50km,surf the murph 50 km ru
7250,MEX,50km,memorial jerzy hauslebe
352,USA,50km,crc hell's half acre 50 km rac
2300,USA,100km,the great new york 100 km running expositio
5656,PHI,100km,cardimax-clark 100k ultramaratho
5755,GBR,50km,gatliff 50 km maratho
7069,USA,50km,angel fire endurance 50 km ru
7784,GBR,50km,enigma toys in the attic
6359,POL,50km,ultra przesilenie - noc kupa+�
855,FIN,50mi,anun 50 mile
6007,USA,100mi,new jersey ultra festival 100 mile rac
4297,USA,50km,hauppauge race wal
6693,CAN,50km,rundle���s revenge - mountain mule trail ru
4776,USA,50km,cougar mountain trail ru
5742,USA,50mi,lur's bobcat bait 50 mile
4167,IND,50km,ultra tuffman desert ultra - 50k
5485,USA,50km,taylor mountain 50 km trail ru
1097,ITA,50km,50 km del centro itali
5552,USA,50km,fremont 50k fun ru
4113,CAN,50km,calgary marathon 50km ultr
5209,USA,50km,the mid south (land run) 52k ultra maratho
3483,RSA,100km,ultra-trail cape town (utct) 100 k
1011,CHN,50km,dl50 ultra endurance rac
7060,USA,100km,crazy desert trail race 100
248,USA,50km,dances with dirt - devil's lake 50k ultr
7127,RUS,100km,moscow night ultramarathon 100k
4494,ESP,50km,subida al pico velet
1094,USA,50km,+�ber rock 50
4480,USA,100mi,wildcat 100 - 100 mile rac
478,USA,50km,angry tortoise 50
2693,USA,50km,sugarhood 50km rac
6401,USA,100km,36 hours of jack 100
6969,EGY,100km,100 km pharaonic rac
1507,ITA,50km,aim energy ultra trai
7791,USA,50km,siskiyou out back 50 km trail ru
3995,USA,50km,mountain mist 50
2406,USA,50km,cloudsplitter 100 - 50 km ru
7938,USA,50km,harding hustle 50
2933,USA,50km,deschutes river trail ru
1322,GBR,50km,dartmoor ultra maratho
7589,USA,50km,apple creek 50
217,GBR,100km,south coast challeng
6846,GER,50km,crossover burg lin
7992,CRC,50km,the trail challenge rincon de la vieja 50 km
181,USA,50km,quicksilver 50 km endurance ru
5457,USA,50mi,dances with dirt - devil's lake 50m ultr
3798,GBR,50mi,endure 12/50 50m
5843,USA,50mi,big cedar endurance run 50 mil
1132,DEN,50km,boller slot ultra 50 k
1036,AUS,50km,the tan 50 km ru
2185,CHN,50km,sanmenxia 50 - lush
5265,USA,50mi,wrc hachie 50 mile ultr
5621,JPN,100km,okukumano 100 km ultramaratho
5464,MEX,50km,ultra trail mexico series (utms) - la primaver
285,USA,100mi,marji gesick 100 mile ultra rac
5239,IRL,50km,vartry 50 k
3173,SRB,50km,50 km run pali
5860,PHI,100km,mt. banahaw 360t- 100k ultra maratho
1016,USA,50km,yankee springs 50 km winter challeng
879,INA,100km,mt rinjani ultra - 100 k
5126,FRA,50km,le semi raid 97.
4789,USA,50km,stone steps 50k trail ru
3044,SUI,100mi,bielersee xxl 100 meile
446,FRA,100km,100 km du p+�rigord noir. belv+�
7088,CAN,50km,pick your poison 50k trail ru
1936,CHN,50km,chongli challeng
2762,SWE,50km,tjejmarathon 50 k
633,IND,100mi,the border 100 - 100 miles rac
5856,GBR,100km,canalathon 100k
1829,USA,50km,running rainbow bridge trail ultr
4025,USA,50km,winter buckeye trail 50
6745,USA,100km,firewater 100k trail rac
941,USA,50km,night train 50
7002,USA,50km,crown king scramble 50
3264,FRA,50km,bol d���air de la for+�t de merven
5665,USA,50km,habanero hundred 50 k
2743,CHN,50km,china daning inter ultra-trai
1400,SVK,50km,de+� supervytrvalca 50 k
3566,USA,50km,laurel highlands 50 km ultr
5318,USA,50km,grand mesa 50 km trail rac
719,HUN,100km,optivita 2016-1. 100km - open rac
4873,HKG,100km,ultramarathon de sai kung i
293,GBR,50km,serpent trail race 50k
1436,ITA,50km,bettelmatt trail (bt
5883,GBR,50mi,enduroman 50 mile ultra maratho
4013,USA,50km,high cliff ultr
2157,USA,50km,gnarly bear endurance ru
1770,USA,50km,extreme north dakota sandhills ultra run experience (end-sure) 50
8386,FRA,100km,la ronde des +�l+�phant
3249,USA,100mi,mohican trail 100 mil
6053,USA,50km,steep canyon 50k ultramaratho
1984,USA,50km,36 hours of jack 50
4304,USA,50km,three corner rock pct 50
567,CHN,100km,capstone 10
762,USA,50km,eagle ridge 50k
8083,USA,50km,owego 50km walkin
238,USA,50km,daufuskie island ultra maratho
2585,CHN,50km,great wall 50 int. trai
143,USA,50mi,heartland 50 mile rac
7859,USA,50km,the 3 bearstrail races - baby bear 50 k
7087,AUS,100km,narrabeen allnighter 12 hours - 100km spli
3094,ARG,50km,puna rac
347,GBR,100mi,autumn 100 mile rac
3377,GER,100mi,stunt100 (sibbesser tag und nacht trail
1971,CHN,100km,mt. wumeng ultra trail 100km i
6015,USA,50km,manasota track club 50
5983,JPN,100km,yakushima ultramaratho
4458,CAN,100km,spruce woods ultra 100 k
4577,USA,50mi,endurance challenge - california trail 50 mil
5467,BUL,100km,spring 360 - 100k
5775,AUS,50km,river run 50 brisban
2009,CHN,50km,jiangnan 100 ultra trail - 50k
2646,USA,50km,blazing 7's 50 km trail rac
242,USA,50km,diablo 50 km trail ru
1482,USA,50km,state park series #3 mt. spokan
3598,UAE,50km,urban-ultra hajar 5
7025,USA,50km,glacial trail 50 km rac
2160,USA,50km,day of the dead running series - day
331,CAN,100mi,sulphur springs trail run 100 mil
7046,USA,50km,bristow trail ru
7488,MEX,50km,ultramarat+�n jalisco 50 k
4883,RSA,50km,pietersburg road runners 24 hours track race - 50km spli
4447,USA,100mi,bryce 100 mile trail ru
2247,CHN,50km,the ancient tea horse road - dali songgu
6940,USA,50km,swiftwater 50
2369,USA,50mi,big buffalo 50 mile endurance ru
954,USA,50km,pacific crest 50km trail ru
5161,IND,50km,lonar crater ultr
560,NED,100km,run winschoten 100 km - nederlands kampioenscha
7679,TPE,50km,paofeng 500 ultramaratho
6343,GBR,100km,100 km redwic
674,USA,50mi,delano park 50 mile ru
7080,MAS,100km,titi 100km road ultra maratho
1925,USA,50km,lunatics trail series 50
863,ITA,100km,100 km del val di not
1152,USA,50mi,running dead 50m ultr
7943,USA,50km,watuppa trail race 50k
5579,PAR,50km,ultra trail arasunu (uta) 50
3644,GRE,100km,theagenios ultra 10
2189,RUS,50km,x-race wild trai
2181,USA,100mi,san francisco 100 mile endurance ru
2658,IND,50km,srt ultra marathon (sinhagad-rajgad-torna
3293,USA,50km,salt flats 50 k
3906,USA,50km,fat ass race - gac fa5
441,PHI,100mi,hardcore hundred miles trail ultramaratho
5254,CAN,50km,seaton trail run 50 k
2423,GBR,100km,race to the stones 100 km ultramaratho
3572,USA,50mi,last call 50 mile
2333,BEL,50km,trail des fantomes 50k
4887,USA,50mi,mcdowell mountain frenzy 50 mil
5215,BRA,50km,ultra trail chapada diamantin
2337,USA,50km,destin 50 km beach ultr
7668,SWE,50km,helsingborg 50 k
7112,MEX,50km,carrera de monta+-a ca+-+�n mariposas 50
1550,CHN,50km,yangxian trail challenge - 50k
3903,IND,100mi,ultra tuffman desert ultra - 100m
6853,USA,50mi,pioneer spirit 50
4242,ITA,50km,strafexpeditio
5469,CHN,100km,olympic forest park 100+ ultramaratho
8368,NOR,50mi,sande til verdens ende. 50m
3994,AUS,50km,glasshouse 50 cook���s tour - 50 k
5089,VEN,100km,caribe ultra trai
5451,USA,50km,paris mountain ultra 50
5234,ESP,100km,100 km internacionales de cantabri
4899,NED,50km,rondje voorn
1203,USA,50km,conquer the rock - foothills 50
3048,USA,50mi,endurance challenge - washington d.c. trail 50 mile
3947,CHN,100km,columbia 100 ultra trail chongli challenge rac
582,RUS,100mi,24h 'sutki begom' moskau - 100mi spli
7505,CAN,50mi,endurance challenge - ontario trail 50 mil
7467,NOR,50km,troms+? mountain ultr
3651,BRA,50km,trilhas do morro gauch
7789,TUR,100km,ilgaz da-� maraton
6464,NOR,50mi,bislett 48h hour indoor challenge - 50mi spli
486,USA,50km,riverbend park 50 km ultr
4317,SRB,50km,6 hrs run palic - 50km spli
1538,CZE,100km,malohan+�ck+� stovk
2291,JPN,50km,osj jungle trail 50k amam
5620,ITA,50km,50 km di romagn
3424,FRA,50km,trail du capuchadou 50 k
3658,CAN,50km,ect 50k ultra maratho
6371,GER,100km,taubertal 100 k
4506,KOR,50km,ulsan taewha river 50 km ultramaratho
7063,GBR,50mi,butcombe trail ultr
7511,USA,100mi,the hennepin hundred - 100 mile ru
3868,USA,50mi,shawnee 50 mile trail ru
2767,PUR,50km,puerto rico 50 km endurance ru
940,JPN,50km,shinshu-togakushi trail run rac
91,GER,50km,wolff sports winter ultr
1255,BEL,50mi,50 mile sp
5991,USA,100km,quicksilver 100 km endurance ru
6687,CAN,50mi,sri chinmoy 12 hour race gatineau - 50mi spli
4309,RUS,50km,golden ring 50 km ultra trai
4639,TPE,50km,kaohsiung 24h ultramarathon - 50km spli
4347,USA,100km,cornbelt running club 24 hour run - 100km spli
3676,USA,50mi,lost turkey trail 50 mile ultr
7136,PHI,50mi,gumaca-pitogo-pagbilao (g2p) 50mi ultramaratho
6551,RUS,50mi,24h 'sutki begom' moskau - 50mi spli
3409,USA,50km,louisville's love'n the hills (llth 50k
2545,SGP,100km,sg-ultra marathon - 100 k
5210,AUS,100km,glasshouse 100 - 100 k
40,USA,50km,catherine's  50k ru
6332,AUS,100km,western coastal marathon 100k
162,USA,100km,sycamore canyon 100
3399,BEL,100km,endurance day hamme 100 k
7004,AUS,50km,ultra-trail australia 50 k
3320,USA,50km,dirty turtle 50
665,CZE,50km,b-�hej lesy jizersk+� 50 k
732,USA,50km,jackson county 50-50 ultramarathon - 50 k
2361,TPE,50km,kaohsiung 6h ultramarathon sunday run - 50km spli
3241,USA,50mi,antelope island buffalo run 50 mil
6160,TPE,50km,taipei 48hr ultra marathon - 50km spli
756,USA,50mi,rainier to ruston rail-trail 50 mile ultr
4885,CHN,50km,zhangye qilian mountain 50 km trail challeng
1998,CHN,50km,gz100 guangzhou - 50km ru
2334,USA,100mi,cool moon 100 mile endurance ru
1926,CAN,50km,slay the dragon 50 km trail running rac
4987,USA,50km,dawn to dusk to dawn 12 hour ultra - 50km spli
1259,CHN,50km,beijing black stone trai
3491,NED,100mi,de 100 mijl van sint-anne
6201,USA,100mi,zumbro 100 mile endurance ru
5547,USA,50km,wildcat 50k trail ru
398,GBR,50mi,the eddum
5372,CHN,50km,ultra trail ocean island - dalia
1987,CHN,50km,xiakegudao trail series ningha
733,FRA,100km,24h bourges - 100km split homme
1460,USA,50km,kettle moraine 50 km endurance ru
7948,USA,50km,superior spring 50 km trail rac
2708,GER,100mi,mauerweglauf 100 meilen berli
6847,USA,50km,runordrop 50km rac
4006,USA,50mi,opsf ultra 50 mil
4259,AUS,50km,stromlo lightning strike 50k
6815,USA,50km,upchuck 50k trail running rac
3283,USA,50km,rockin choccolocco 50
281,USA,50km,bear bait 50k ultramaratho
807,USA,100km,taturs pumpkin holler 100 km rac
7062,USA,50km,croom zoom 50 km ru
6178,USA,100km,palouse 100k relay and sol
4241,NZL,50mi,self-transcendence 24 hour track race. auckland - 50mi spli
4239,SRB,50km,12 hrs run palic - 50km spli
1204,GBR,50km,ham & lyme 50 km ru
7182,FRA,100km,100 km de la vall+�e du semno
7500,USA,50mi,jfk 50 mil
6161,JPN,100km,izu oshima ultra 100 k
2719,GER,50km,jokertrai
185,USA,50km,elizabeth's furnace fat ass 50
1196,USA,50mi,new jersey ultra festival 50 mile rac
1126,GER,50km,taubertal 50 k
6,USA,50km,oriflamme 50k trail ru
7405,AUS,50km,canberra 6hr race - 50km spli
540,USA,100mi,the chimera 100 mile mountain rac
6098,USA,100mi,cajun coyote ultras & trail fest 100 mil
6289,CAN,50km,the puddle jumper classic 50
5846,USA,50km,crystal springs 50 km winter trail ru
4502,USA,100km,scout mountain 100 km ultra trai
594,ARG,50km,tandil ultra trai
56,USA,50km,table rock 50 km ultr
4361,USA,50km,ridgeline trail rac
3515,NEP,100km,manaslu mountain trail rac
399,USA,50km,dirty german endurance fest 50 k
7604,CHN,100km,mt. wumeng ultra trail 100k
3056,USA,50mi,silver state 50 mil
824,POL,50km,ultramaraton chudy wawrzyniec 50 k
2362,CAN,50km,spruce woods ultra 50 k
6045,USA,50km,burning man ultramaratho
8104,SRB,50km,24 hrs run palic - 50km spli
2216,USA,50mi,keys100 ultra-marathons 50m
337,USA,50mi,yankee springs 50 mile winter challeng
2323,AUS,50mi,glasshouse 50 cook���s tour - 50 mile
5648,DEN,100km,sams+? ultra 100 k
5861,USA,100km,bandera 100 km endurance ru
5539,JPN,100km,iki 100 km ultra maratho
563,USA,50km,can lake 50 km ultr
4445,IND,50km,tuffman snow ultra - manali 50 k
7916,USA,50mi,leona divide 50 mile ru
6085,USA,50km,wambaw swamp stomp 50 km trail ru
4694,NZL,100km,"the \"james\" high country 10"
5187,KOR,100km,tnf 100 kore
1414,USA,100mi,arkansas traveller 10
6674,CHN,100km,didang lake 100 km super marathon challeng
4797,USA,50mi,rock the ridge 50-mile endurance challeng
1622,USA,50km,the durt 50km rac
2476,USA,50km,sybil ludington 50 km ru
2702,USA,50mi,flint hills 5
4739,USA,100mi,run woodstock - 100 mile hallucination ru
6888,NED,50km,langstenachtloop 24 uurs - 50km spli
5785,USA,50km,rock/creek stumpjump 50
7532,USA,100mi,dunes 100 - 100-mile ru
841,HKG,100km,hong kong 100 ultra trail rac
3550,USA,50km,the wild canyon ultra 50 km rac
919,CHN,100km,zhangye qilian mountain 100 km trail challeng
3117,JPN,50km,minami alps mountain maratho
4766,USA,50km,firewater 50k trail rac
3466,USA,100mi,knock on wood ultra - 100 mile challeng
5218,USA,50km,algonquin 50km trail rac
178,USA,50km,trail run at sly park - sprin
3858,NZL,50mi,self-transcendence 50 mile road race. christchurc
4788,USA,50km,shawnee hills 100 - 50 k
784,USA,50km,big bend 50 - fresno creek 50
250,USA,100mi,houston hundred 100 mile ultr
1182,USA,50mi,bethel hill moonlight boogie 50 mile
4227,CHN,50km,xtrail kanas 50 km ultra-trail ru
7578,CHN,50km,peak of chongli trail 50 k
7962,USA,50mi,iron horse 50 mile endurance ru
197,USA,50mi,san francisco 50 mile endurance ru
1804,CHN,100km,x trail - gangshika 100 k
7915,CHN,100km,china 100 mountain cross - 100 km yuya
5262,MAS,50km,the most beautiful thing (tmbt) 50 km ultra trail maratho
133,USA,50mi,kickers for kids 50 mile fun ru
4123,USA,50km,marlette lake tahoe 50
7163,SWE,100mi,the gax 100 mile
6777,USA,50km,haulin' in the holler 50k trail rac
3855,SGP,50km,the north face 50 singapor
1731,USA,50km,capitol reef 50
2324,USA,50km,salt point trail ru
2284,GRE,100km,panellinios road race 100 k
4542,USA,50mi,cool moon 50 mile endurance ru
6788,AUS,50km,elephant trail race 50 k
3733,ESP,100km,marxa dels roures 2018 - roures extre
435,AUS,50km,cbr100 challenge 50k
6625,SWE,50mi,arctic ultra 50
4655,POL,50km,beskidzka 160 na raty 50 k
3799,USA,50km,phantom stages 50
3605,AUS,100mi,you yangs 100 mil
8300,CHN,50km,national games of china - 50 km walkin
8038,USA,50mi,dunes 100 - 50-mile ru
432,USA,50km,hunter s. thompson fear & loathing 50 k
2521,USA,50mi,endurance challenge - wisconsin trail 50 mile
2399,USA,100mi,brazos bend 100 - 100 mil
66,JPN,100km,osj ontake 100km ultra trai
2093,USA,100mi,mark twain 100 mile endurance ru
4568,AUS,50km,brisbane valley rail trail 50k
4165,SWE,50km,boden fortres
5679,USA,50km,iron horse 50 km endurance ru
4422,FRA,100km,100 km de la somme - championnats de franc
766,HKG,100km,translantau 100 ultra trail i
736,USA,50km,spring equinox 50
5261,FRA,50km,ronde des duc 24h marche - 50km spli
1045,HKG,50km,translantau 50 ultra trai
6112,USA,50km,holy cowan's gap 50k
2339,USA,50km,volcanic 5
1438,GBR,100km,cotswold way challeng
4463,USA,100km,kansas rails-to-trails fall extravaganza 100 k
3308,CAN,100km,iron horse ultra 100 km rac
662,AUS,50mi,brisbane valley rail trail 50m
7747,CHN,50km,shantou nanao trai
6688,USA,100mi,hardrock hundred endurance ru
2498,USA,100mi,heartland 100 mile rac
2552,USA,100km,black forest 100k ultra rac
4869,USA,100km,tesla hertz run 100 k
4896,POL,100km,setka komandosa. lubliniec - kokote
8,USA,100km,twisted branch trail ru
2358,POR,100km,ultra trail serra da freita - campe+�o nacional de trail ultra endurance 201
5453,GBR,50mi,mount snowdon ultra 5
664,AUS,50km,yaberoo trail ultr
3992,JPN,100km,okinoshima 100km ultra maratho
149,USA,50km,jed smith ultra classic - 50 km rac
306,USA,50km,saint lucie skeeter skoot 50km ultra ru
711,USA,50km,silverton alpine 50
2542,USA,50km,headwaters trail run 50
339,USA,50km,lur's bobcat bait 50 k
3934,CHN,50km,taiyuan ultra trail - dragon 50 k
3322,PHI,100mi,quezon coast to coast ultramaratho
6968,USA,50km,the baker's revenge trail race - 50k cruller craw
5308,MEX,100km,travesia en las sierras 100k
5400,TPE,50km,de loop taiwan 50 k
2431,USA,50km,kill bill's oyster dome challeng
5280,USA,100km,the pistol 100 km ultra ru
4926,ITA,100km,6 days umf - 100 k
224,THA,100km,panoramic ultra trail - 100 k
7840,USA,50km,vegan power 50
8056,TUR,50km,uludag ultra marathon 50 k
6329,TPE,50km,taipei 24hr ultra marathon - 50km spli
5542,GBR,100km,norfolk 100k
7783,SWE,50mi,black river run 50 mile
3532,USA,50km,ironmasters challenge 50k ultr
430,USA,50km,new jersey ultra festival 50 km rac
3537,USA,50mi,old goat's 50 mile trail rac
7914,AUS,50km,freedom trail ru
1944,FRA,50km,50 km de lalind
554,USA,50mi,lake waramaug 50mi ultra maratho
7083,USA,100mi,booneville backroads ultra 100 mil
6631,USA,50km,calico centennial celebration 50k
3865,USA,50km,mountain running series - killingto
7300,RUS,100km,golden ring 100 km ultra trai
3869,NZL,50km,northburn station 50 km mountain ru
7274,MAS,100km,putrajaya 100 - 100 km ru
8142,USA,50mi,dusk to dawn 50 mile
4117,NED,50km,vechtdaltrai
982,URU,50km,el origen - campeonato nacional del 50 k
1923,DEN,100km,sams+? ultra 100k
6748,USA,50km,gator trail 50 k
2794,USA,50mi,cornbelt running club 24 hour run - 50mi spli
3027,UKR,50km,ukrainian championships in 50k
3185,USA,50km,jay peak 50k ultra trail rac
2565,BRA,100km,ultra maratona da serra do mar - 100 kms warrio
2303,NOR,100km,undheim 100 k
4226,USA,50km,whoo's in el moro 50k trail races - spring editio
3516,PHI,50km,mapawa ultra trai
7652,TPE,100km,chuoshui river 100 km ultramaratho
772,USA,100km,bigfoot 100k rac
3506,COL,100mi,chicamocha canyon 100 millas rac
2197,USA,50mi,naked prussian 50 mile
4114,USA,100mi,massanutten mountain trails 100 mil
168,AUS,50km,princes park 50 km urban trail ru
2458,USA,50km,mountains to sea challeng
507,DEN,100km,the archipelago 100 km trail ru
1906,USA,50mi,white river 50 mile trail ru
2474,USA,50mi,febapple frozen 50 mile
